t,u
1.112999999999999901e+01,7.348799189327244186e-01
1.113749999999999929e+01,7.356197750174273686e-01
1.114499999999999957e+01,7.363542593113137080e-01
1.115249999999999986e+01,7.370834641609209648e-01
1.116000000000000014e+01,7.378075234349451561e-01
1.116750000000000043e+01,7.385266068500386805e-01
1.117499999999999893e+01,7.392409150121481698e-01
1.118249999999999922e+01,7.399506746191761852e-01
1.118999999999999950e+01,7.406561332732416458e-01
1.119749999999999979e+01,7.413575534344125639e-01
1.120500000000000007e+01,7.420552051965780826e-01
1.121250000000000036e+01,7.427493577588305529e-01
1.121999999999999886e+01,7.434402696780061381e-01
1.122749999999999915e+01,7.441281781952505670e-01
1.123499999999999943e+01,7.448132881089807311e-01
1.124249999999999972e+01,7.454957608000817304e-01
1.125000000000000000e+01,7.461757040900740545e-01
1.125750000000000028e+01,7.468531636232481619e-01
1.126499999999999879e+01,7.475281164099712994e-01
1.127249999999999908e+01,7.482004670567268256e-01
1.127999999999999936e+01,7.488700470498782513e-01
1.128749999999999964e+01,7.495366172685526962e-01
1.129499999999999993e+01,7.501998736933989109e-01
1.130250000000000021e+01,7.508594560682575469e-01
1.130999999999999872e+01,7.515149590767915555e-01
1.131749999999999901e+01,7.521659454297904279e-01
1.132499999999999929e+01,7.528119601328757682e-01
1.133249999999999957e+01,7.534525451276243846e-01
1.133999999999999986e+01,7.540872534769014202e-01
1.134750000000000014e+01,7.547156622991163522e-01
1.135500000000000043e+01,7.553373837436708760e-01
1.136249999999999893e+01,7.559520734347817683e-01
1.136999999999999922e+01,7.565594359833257565e-01
1.137749999999999950e+01,7.571592273635686654e-01
1.138499999999999979e+01,7.577512541594221274e-01
1.139250000000000007e+01,7.583353698877268734e-01
1.140000000000000036e+01,7.589114687897268174e-01
1.140749999999999886e+01,7.594794776334560238e-01
1.141499999999999915e+01,7.600393461791984384e-01
1.142249999999999943e+01,7.605910370211139693e-01
1.142999999999999972e+01,7.611345155279127805e-01
1.143750000000000000e+01,7.616697405654582198e-01
1.144500000000000028e+01,7.621966565994500176e-01
1.145249999999999879e+01,7.627151876548530218e-01
1.145999999999999908e+01,7.632252334609589406e-01
1.146749999999999936e+01,7.637266679484521203e-01
1.147499999999999964e+01,7.642193401000565434e-01
1.148249999999999993e+01,7.647030770006700839e-01
