t,u
6.007499999999999396e+00,8.866991599684076464e-01
6.014999999999999680e+00,8.887148799209961814e-01
6.022499999999999964e+00,8.907343949739047195e-01
6.029999999999999361e+00,8.927577110306950114e-01
6.037499999999999645e+00,8.947848352596736721e-01
6.044999999999999929e+00,8.968157760879439389e-01
6.052500000000000213e+00,8.988505431926052669e-01
6.059999999999999609e+00,9.008891474825607704e-01
6.067499999999999893e+00,9.029316010901327072e-01
6.075000000000000178e+00,9.049779173512862984e-01
6.082499999999999574e+00,9.070281107928546138e-01
6.089999999999999858e+00,9.090821971106601840e-01
6.097500000000000142e+00,9.111401931529435894e-01
6.104999999999999538e+00,9.132021168960918756e-01
6.112499999999999822e+00,9.152679874251627989e-01
6.120000000000000107e+00,9.173378249086746594e-01
6.127499999999999503e+00,9.194116505743333834e-01
6.134999999999999787e+00,9.214894866830621867e-01
6.142500000000000071e+00,9.235713565012748649e-01
6.149999999999999467e+00,9.256572842704852144e-01
6.157499999999999751e+00,9.277472951822367531e-01
6.165000000000000036e+00,9.298414153409741978e-01
6.172499999999999432e+00,9.319396717368509941e-01
6.179999999999999716e+00,9.340420922117168567e-01
6.187500000000000000e+00,9.361487054214611137e-01
6.194999999999999396e+00,9.382595408051666031e-01
6.202499999999999680e+00,9.403746285449837705e-01
6.209999999999999964e+00,9.424939995284348226e-01
6.217499999999999361e+00,9.446176853131683648e-01
6.224999999999999645e+00,9.467457180816497564e-01
6.232499999999999929e+00,9.488781306023904571e-01
6.240000000000000213e+00,9.510149561898466608e-01
6.247499999999999609e+00,9.531562286588294297e-01
6.254999999999999893e+00,9.553019822779817982e-01
6.262500000000000178e+00,9.574522517277417322e-01
6.269999999999999574e+00,9.596070720536872267e-01
6.277499999999999858e+00,9.617664786140511790e-01
6.285000000000000142e+00,9.639305070353999527e-01
6.292499999999999538e+00,9.660991931606051075e-01
6.299999999999999822e+00,9.682725729969084982e-01
6.307500000000000107e+00,9.704506826638042982e-01
6.314999999999999503e+00,9.726335583396844564e-01
6.322499999999999787e+00,9.748212362071533299e-01
6.330000000000000071e+00,9.770137523979673944e-01
6.337499999999999467e+00,9.792111429343907103e-01
6.344999999999999751e+00,9.814134436744612611e-01
6.352500000000000036e+00,9.836206902473105806e-01
6.359999999999999432e+00,9.858329179993636782e-01
6.367499999999999716e+00,9.880501619289508985e-01
6.375000000000000000e+00,9.902724566275260543e-01
6.382499999999999396e+00,9.924998362156211007e-01
6.389999999999999680e+00,9.947323342809746283e-01
6.397499999999999964e+00,9.969699838117312973e-01
6.404999999999999361e+00,9.992128171312151252e-01
6.412499999999999645e+00,1.001460865836714786e+00
6.419999999999999929e+00,1.003714160728751192e+00
6.427499999999999325e+00,1.005972731749058768e+00
6.434999999999999609e+00,1.008236607910762306e+00
6.442499999999999893e+00,1.010505817232148607e+00
6.450000000000000178e+00,1.012780386671426225e+00
6.457499999999999574e+00,1.015060342058688114e+00
6.464999999999999858e+00,1.017345708028062123e+00
6.472500000000000142e+00,1.019636507954275517e+00
6.479999999999999538e+00,1.021932763888422802e+00
6.487499999999999822e+00,1.024234496487187673e+00
6.495000000000000107e+00,1.026541724955216450e+00
6.502499999999999503e+00,1.028854466981104610e+00
6.509999999999999787e+00,1.031172738672321731e+00
6.517500000000000071e+00,1.033496554500946685e+00
6.524999999999999467e+00,1.035825927241557975e+00
6.532499999999999751e+00,1.038160867917208519e+00
6.540000000000000036e+00,1.040501385745137064e+00
6.547499999999999432e+00,1.042847488087009111e+00
6.554999999999999716e+00,1.045199180399128736e+00
6.562500000000000000e+00,1.047556466186641222e+00
6.569999999999999396e+00,1.049919346963909428e+00
6.577499999999999680e+00,1.052287822216267710e+00
6.584999999999999964e+00,1.054661889363099014e+00
6.592499999999999361e+00,1.057041543729516420e+00
6.599999999999999645e+00,1.059426778520715429e+00
6.607499999999999929e+00,1.061817584803520287e+00
6.614999999999999325e+00,1.064213951487708920e+00
6.622499999999999609e+00,1.066615865314309852e+00
6.629999999999999893e+00,1.069023310858032705e+00
6.637500000000000178e+00,1.071436270524135148e+00
6.644999999999999574e+00,1.073854724557779639e+00
6.652499999999999858e+00,1.076278651059793035e+00
6.660000000000000142e+00,1.078708026005987142e+00
6.667499999999999538e+00,1.081142823281498355e+00
6.674999999999999822e+00,1.083583014712029557e+00
6.682500000000000107e+00,1.086028570110822766e+00
6.689999999999999503e+00,1.088479457333043410e+00
6.697499999999999787e+00,1.090935642335694844e+00
6.705000000000000071e+00,1.093397089247391207e+00
6.712499999999999467e+00,1.095863760447600255e+00
6.719999999999999751e+00,1.098335616653582703e+00
6.727500000000000036e+00,1.100812617018869233e+00
6.734999999999999432e+00,1.103294719237846166e+00
6.742499999999999716e+00,1.105781879665388434e+00
6.750000000000000000e+00,1.108274053438594198e+00
6.757499999999999396e+00,1.110771194613991764e+00
6.764999999999999680e+00,1.113273256316096305e+00
6.772499999999999964e+00,1.115780190887717183e+00
6.779999999999999361e+00,1.118291950059999706e+00
6.787499999999999645e+00,1.120808485125598608e+00
6.794999999999999929e+00,1.123329747124147682e+00
6.802499999999999325e+00,1.125855687039123865e+00
6.809999999999999609e+00,1.128386255999681342e+00
6.817499999999999893e+00,1.130921405497982146e+00
6.825000000000000178e+00,1.133461087609208606e+00
6.832499999999999574e+00,1.136005255228893285e+00
6.839999999999999858e+00,1.138553862309319431e+00
6.847500000000000142e+00,1.141106864113991648e+00
6.854999999999999538e+00,1.143664217471683564e+00
6.862499999999999822e+00,1.146225881042373995e+00
6.870000000000000107e+00,1.148791815590724852e+00
6.877499999999999503e+00,1.151361984264856586e+00
6.884999999999999787e+00,1.153936352880495120e+00
6.892500000000000071e+00,1.156514890212366753e+00
6.899999999999999467e+00,1.159097568286346691e+00
6.907499999999999751e+00,1.161684362679445082e+00
6.915000000000000036e+00,1.164275252821827644e+00
6.922499999999999432e+00,1.166870222299451365e+00
6.929999999999999716e+00,1.169469259160634378e+00
6.937500000000000000e+00,1.172072356217281008e+00
6.944999999999999396e+00,1.174679511354700612e+00
6.952499999999999680e+00,1.177290727828589789e+00
6.959999999999999964e+00,1.179906014569168882e+00
6.967499999999999361e+00,1.182525386473442186e+00
6.974999999999999645e+00,1.185148864695680260e+00
6.982499999999999929e+00,1.187776476931192926e+00
6.989999999999999325e+00,1.190408257691063509e+00
6.997499999999999609e+00,1.193044248566718757e+00
7.004999999999999893e+00,1.195684498486009328e+00
7.012500000000000178e+00,1.198329063953856632e+00
7.019999999999999574e+00,1.200978009281561620e+00
7.027499999999999858e+00,1.203631406798877590e+00
7.035000000000000142e+00,1.206289337050484356e+00
7.042499999999999538e+00,1.208951888972573219e+00
7.049999999999999822e+00,1.211619160048565957e+00
7.057500000000000107e+00,1.214291256444647082e+00
7.064999999999999503e+00,1.216968293120152644e+00
7.072499999999999787e+00,1.219650393913639164e+00
7.080000000000000071e+00,1.222337691598538889e+00
7.087499999999999467e+00,1.225030327915452633e+00
7.094999999999999751e+00,1.227728453568971201e+00
7.102500000000000036e+00,1.230432228193752087e+00
7.109999999999999432e+00,1.233141820287243950e+00
7.117499999999999716e+00,1.235857407104630212e+00
7.125000000000000000e+00,1.238579174519773396e+00
7.132499999999999396e+00,1.241307316843170083e+00
7.139999999999999680e+00,1.244042036601083367e+00
7.147499999999999964e+00,1.246783544273631694e+00
7.154999999999999361e+00,1.249532057988441469e+00
7.162499999999999645e+00,1.252287803166672653e+00
7.169999999999999929e+00,1.255051012125798282e+00
7.177499999999999325e+00,1.257821923635114025e+00
7.184999999999999609e+00,1.260600782418685784e+00
7.192499999999999893e+00,1.263387838610541269e+00
7.199999999999999289e+00,1.266183347163731598e+00
7.207499999999999574e+00,1.268987567197095157e+00
7.214999999999999858e+00,1.271800761299736182e+00
7.222500000000000142e+00,1.274623194778048640e+00
7.229999999999999538e+00,1.277455134850829843e+00
7.237499999999999822e+00,1.280296849789800628e+00
7.245000000000000107e+00,1.283148608008290559e+00
7.252499999999999503e+00,1.286010677095910104e+00
7.259999999999999787e+00,1.288883322798948905e+00
7.267500000000000071e+00,1.291766807954689567e+00
7.274999999999999467e+00,1.294661391364396730e+00
7.282499999999999751e+00,1.297567326625660877e+00
7.290000000000000036e+00,1.300484860910069651e+00
7.297499999999999432e+00,1.303414233697407720e+00
7.304999999999999716e+00,1.306355675459560217e+00
7.312500000000000000e+00,1.309309406308361012e+00
7.319999999999999396e+00,1.312275634595414742e+00
7.327499999999999680e+00,1.315254555481219834e+00
7.334999999999999964e+00,1.318246349463070954e+00
7.342499999999999361e+00,1.321251180878102449e+00
7.349999999999999645e+00,1.324269196375538415e+00
7.357499999999999929e+00,1.327300523367619167e+00
7.364999999999999325e+00,1.330345268460715102e+00
7.372499999999999609e+00,1.333403515875918766e+00
7.379999999999999893e+00,1.336475325863209607e+00
7.387499999999999289e+00,1.339560733105894519e+00
7.394999999999999574e+00,1.342659745141347338e+00
7.402499999999999858e+00,1.345772340783248033e+00
7.410000000000000142e+00,1.348898468569256659e+00
7.417499999999999538e+00,1.352038045231399588e+00
7.424999999999999822e+00,1.355190954201184850e+00
7.432500000000000107e+00,1.358357044157511018e+00
7.439999999999999503e+00,1.361536127631277182e+00
7.447499999999999787e+00,1.364727979662502033e+00
7.455000000000000071e+00,1.367932336537127647e+00
7.462499999999999467e+00,1.371148894603285484e+00
7.469999999999999751e+00,1.374377309179483309e+00
7.477500000000000036e+00,1.377617193567312714e+00
7.484999999999999432e+00,1.380868118181418636e+00
7.492499999999999716e+00,1.384129609808177008e+00
7.500000000000000000e+00,1.387401151005613231e+00
7.507499999999999396e+00,1.390682179657244832e+00
7.514999999999999680e+00,1.393972088694958256e+00
7.522499999999999964e+00,1.397270226002897298e+00
7.529999999999999361e+00,1.400575894520815101e+00
7.537499999999999645e+00,1.403888352555948016e+00
7.544999999999999929e+00,1.407206814323508359e+00
7.552499999999999325e+00,1.410530450727908391e+00
7.559999999999999609e+00,1.413858390403767151e+00
7.567499999999999893e+00,1.417189721027320770e+00
7.574999999999999289e+00,1.420523490921496101e+00
7.582499999999999574e+00,1.423858710963912255e+00
7.589999999999999858e+00,1.427194356819453391e+00
7.597500000000000142e+00,1.430529371508906911e+00
7.604999999999999538e+00,1.433862668335248225e+00
7.612499999999999822e+00,1.437193134180027032e+00
7.620000000000000107e+00,1.440519633185580517e+00
7.627499999999999503e+00,1.443841010843730066e+00
7.634999999999999787e+00,1.447156098498547427e+00
7.642500000000000071e+00,1.450463718283500514e+00
7.649999999999999467e+00,1.453762688506972101e+00
7.657499999999999751e+00,1.457051829496337936e+00
7.665000000000000036e+00,1.460329969917898207e+00
7.672499999999999432e+00,1.463595953577874198e+00
7.679999999999999716e+00,1.466848646721956362e+00
