t,u_nominal solution,u_SAA solution
6.569999999999999396e+00,1.048018464877543687e+00,1.057426846469128767e+00
6.577499999999999680e+00,1.050382094021135249e+00,1.059874379817257406e+00
6.584999999999999964e+00,1.052751062770876045e+00,1.062327679503202171e+00
6.592499999999999361e+00,1.055125384173097203e+00,1.064786757121661598e+00
6.599999999999999645e+00,1.057505071236834793e+00,1.067251624254870634e+00
6.607499999999999929e+00,1.059890136925351500e+00,1.069722292469073244e+00
6.614999999999999325e+00,1.062280594147570589e+00,1.072198773310946152e+00
6.622499999999999609e+00,1.064676455749421713e+00,1.074681078303957760e+00
6.629999999999999893e+00,1.067077734505123665e+00,1.077169218944715290e+00
6.637500000000000178e+00,1.069484443108469796e+00,1.079663206699287725e+00
6.644999999999999574e+00,1.071896594164074568e+00,1.082163052999550734e+00
6.652499999999999858e+00,1.074314200178653866e+00,1.084668769239556019e+00
6.660000000000000142e+00,1.076737273552343943e+00,1.087180366771927975e+00
6.667499999999999538e+00,1.079165826570087416e+00,1.089697856904360718e+00
6.674999999999999822e+00,1.081599871393136514e+00,1.092221250896183271e+00
6.682500000000000107e+00,1.084039420050671554e+00,1.094750559955036895e+00
6.689999999999999503e+00,1.086484484431583075e+00,1.097285795233687855e+00
6.697499999999999787e+00,1.088935076276462688e+00,1.099826967827006730e+00
6.705000000000000071e+00,1.091391207169813304e+00,1.102374088769097149e+00
6.712499999999999467e+00,1.093852888532521606e+00,1.104927169030644363e+00
6.719999999999999751e+00,1.096320131614636040e+00,1.107486219516485182e+00
6.727500000000000036e+00,1.098792947488475891e+00,1.110051251063412847e+00
6.734999999999999432e+00,1.101271347042112270e+00,1.112622274438253678e+00
6.742499999999999716e+00,1.103755340973267662e+00,1.115199300336247479e+00
6.750000000000000000e+00,1.106244939783656012e+00,1.117782339379729928e+00
6.757499999999999396e+00,1.108740153773825732e+00,1.120371402117148252e+00
6.764999999999999680e+00,1.111240993038510760e+00,1.122966499022436615e+00
6.772499999999999964e+00,1.113747467462582685e+00,1.125567640494792521e+00
6.779999999999999361e+00,1.116259586717582630e+00,1.128174836858834462e+00
6.787499999999999645e+00,1.118777360258926823e+00,1.130788098365169025e+00
6.794999999999999929e+00,1.121300797323790066e+00,1.133407435191442048e+00
6.802499999999999325e+00,1.123829906929732392e+00,1.136032857443823874e+00
6.809999999999999609e+00,1.126364697874097098e+00,1.138664375158992881e+00
6.817499999999999893e+00,1.128905178734212145e+00,1.141301998306595289e+00
6.825000000000000178e+00,1.131451357868455743e+00,1.143945736792247203e+00
6.832499999999999574e+00,1.134003243418206797e+00,1.146595600461058240e+00
6.839999999999999858e+00,1.136560843310725266e+00,1.149251599101708932e+00
6.847500000000000142e+00,1.139124165263001975e+00,1.151913742451079914e+00
6.854999999999999538e+00,1.141693216786603848e+00,1.154582040199471527e+00
6.862499999999999822e+00,1.144268005193554094e+00,1.157256501996379194e+00
6.870000000000000107e+00,1.146848537603278428e+00,1.159937137456890310e+00
6.877499999999999503e+00,1.149434820950649083e+00,1.162623956168685302e+00
6.884999999999999787e+00,1.152026861995154139e+00,1.165316967699624007e+00
6.892500000000000071e+00,1.154624667331218379e+00,1.168016181605957327e+00
6.899999999999999467e+00,1.157228243399691436e+00,1.170721607441144174e+00
6.907499999999999751e+00,1.159837596500538748e+00,1.173433254765313682e+00
6.915000000000000036e+00,1.162452732806728672e+00,1.176151133155294737e+00
6.922499999999999432e+00,1.165073658379362165e+00,1.178875252215305647e+00
6.929999999999999716e+00,1.167700379184025472e+00,1.181605621588195376e+00
6.937500000000000000e+00,1.170332901108396939e+00,1.184342250967335364e+00
6.944999999999999396e+00,1.172971229981084829e+00,1.187085150109068232e+00
6.952499999999999680e+00,1.175615371591723468e+00,1.189834328845735811e+00
6.959999999999999964e+00,1.178265331712303077e+00,1.192589797099259163e+00
6.967499999999999361e+00,1.180921116119730385e+00,1.195351564895274166e+00
6.974999999999999645e+00,1.183582730619596735e+00,1.198119642377796890e+00
6.982499999999999929e+00,1.186250181071157206e+00,1.200894039824365933e+00
6.989999999999999325e+00,1.188923473413452170e+00,1.203674767661676581e+00
6.997499999999999609e+00,1.191602613692597901e+00,1.206461836481656613e+00
7.004999999999999893e+00,1.194287608090156771e+00,1.209255257057958000e+00
7.012500000000000178e+00,1.196978462952570599e+00,1.212055040362844283e+00
7.019999999999999574e+00,1.199675184821613172e+00,1.214861197584417907e+00
7.027499999999999858e+00,1.202377780465792245e+00,1.217673740144151973e+00
7.035000000000000142e+00,1.205086256912646148e+00,1.220492679714710871e+00
7.042499999999999538e+00,1.207800621481871950e+00,1.223318028237978528e+00
7.049999999999999822e+00,1.210520881819210137e+00,1.226149797943279163e+00
7.057500000000000107e+00,1.213247045930987644e+00,1.228988001365724836e+00
7.064999999999999503e+00,1.215979122219261521e+00,1.231832651364646480e+00
7.072499999999999787e+00,1.218717119517437997e+00,1.234683761142034486e+00
7.080000000000000071e+00,1.221461047126290111e+00,1.237541344260976395e+00
7.087499999999999467e+00,1.224210914850243137e+00,1.240405414663966699e+00
7.094999999999999751e+00,1.226966733033822976e+00,1.243275986691106061e+00
7.102500000000000036e+00,1.229728512598154966e+00,1.246153075098064056e+00
7.109999999999999432e+00,1.232496265077344111e+00,1.249036695073744152e+00
7.117499999999999716e+00,1.235270002654654142e+00,1.251926862257637607e+00
7.125000000000000000e+00,1.238049738198283345e+00,1.254823592756722839e+00
7.132499999999999396e+00,1.240835485296635010e+00,1.257726903161888732e+00
7.139999999999999680e+00,1.243627258292892890e+00,1.260636810563796617e+00
7.147499999999999964e+00,1.246425072318737337e+00,1.263553332568084553e+00
7.154999999999999361e+00,1.249228943327061581e+00,1.266476487309855070e+00
7.162499999999999645e+00,1.252038888123470750e+00,1.269406293467385538e+00
7.169999999999999929e+00,1.254854924396407778e+00,1.272342770274938584e+00
7.177499999999999325e+00,1.257677070745695458e+00,1.275285937534626823e+00
7.184999999999999609e+00,1.260505346709335672e+00,1.278235815627234206e+00
7.192499999999999893e+00,1.263339772788320881e+00,1.281192425521913369e+00
7.199999999999999289e+00,1.266180370469283556e+00,1.284155788784692609e+00
7.207499999999999574e+00,1.269027162244787066e+00,1.287125927585676122e+00
7.214999999999999858e+00,1.271880171631010636e+00,1.290102864704899988e+00
7.222500000000000142e+00,1.274739423182640996e+00,1.293086623536720658e+00
7.229999999999999538e+00,1.277604942504755536e+00,1.296077228092677336e+00
7.237499999999999822e+00,1.280476756261467397e+00,1.299074703002732978e+00
7.245000000000000107e+00,1.283354892181123752e+00,1.302079073514846419e+00
7.252499999999999503e+00,1.286239379057823262e+00,1.305090365492748816e+00
7.259999999999999787e+00,1.289130246749067510e+00,1.308108605411896441e+00
7.267500000000000071e+00,1.292027526169285068e+00,1.311133820353467261e+00
7.274999999999999467e+00,1.294931249279051011e+00,1.314166037996410408e+00
7.282499999999999751e+00,1.297841449069778053e+00,1.317205286607409986e+00
7.290000000000000036e+00,1.300758159543661474e+00,1.320251595028728797e+00
7.297499999999999432e+00,1.303681415688689338e+00,1.323304992663847157e+00
7.304999999999999716e+00,1.306611253448531462e+00,1.326365509460885050e+00
7.312500000000000000e+00,1.309547709687088224e+00,1.329433175893698582e+00
7.319999999999999396e+00,1.312490822147549085e+00,1.332508022940629644e+00
7.327499999999999680e+00,1.315440629405778328e+00,1.335590082060873041e+00
7.334999999999999964e+00,1.318397170817879660e+00,1.338679385168392244e+00
7.342499999999999361e+00,1.321360486461767403e+00,1.341775964603372229e+00
7.349999999999999645e+00,1.324330617072653871e+00,1.344879853101186740e+00
7.357499999999999929e+00,1.327307603972297079e+00,1.347991083758849129e+00
7.364999999999999325e+00,1.330291488991942161e+00,1.351109689998925889e+00
7.372499999999999609e+00,1.333282314388837042e+00,1.354235705530930645e+00
7.379999999999999893e+00,1.336280122756296818e+00,1.357369164310194831e+00
7.387499999999999289e+00,1.339284956927274228e+00,1.360510100494196850e+00
7.394999999999999574e+00,1.342296859871368930e+00,1.363658548396432968e+00
7.402499999999999858e+00,1.345315874585371052e+00,1.366814542437793545e+00
7.410000000000000142e+00,1.348342043977281524e+00,1.369978117095543402e+00
7.417499999999999538e+00,1.351375410743955285e+00,1.373149306849920093e+00
7.424999999999999822e+00,1.354416017242402015e+00,1.376328146128421359e+00
7.432500000000000107e+00,1.357463905354890699e+00,1.379514669247865699e+00
7.439999999999999503e+00,1.360519116348031687e+00,1.382708910354337073e+00
7.447499999999999787e+00,1.363581690726021423e+00,1.385910903361049273e+00
7.455000000000000071e+00,1.366651668078278759e+00,1.389120681884304043e+00
7.462499999999999467e+00,1.369729086921762207e+00,1.392338279177641303e+00
7.469999999999999751e+00,1.372813984538275855e+00,1.395563728064363573e+00
7.477500000000000036e+00,1.375906396807137888e+00,1.398797060868528730e+00
7.484999999999999432e+00,1.379006358033610713e+00,1.402038309344642908e+00
7.492499999999999716e+00,1.382113900773536797e+00,1.405287504606233862e+00
7.500000000000000000e+00,1.385229055654728203e+00,1.408544677053481742e+00
7.507499999999999396e+00,1.388351851195633646e+00,1.411809856300175525e+00
7.514999999999999680e+00,1.391482313621908107e+00,1.415083071100218248e+00
7.522499999999999964e+00,1.394620466681567583e+00,1.418364349273937508e+00
7.529999999999999361e+00,1.397766331459435296e+00,1.421653717634515202e+00
7.537499999999999645e+00,1.400919926191703802e+00,1.424951201914810284e+00
7.544999999999999929e+00,1.404081266081434354e+00,1.428256826694923376e+00
7.552499999999999325e+00,1.407250363115924330e+00,1.431570615330814089e+00
7.559999999999999609e+00,1.410427225886922598e+00,1.434892589884394054e+00
7.567499999999999893e+00,1.413611859414747762e+00,1.438222771055437832e+00
7.574999999999999289e+00,1.416804264977412409e+00,1.441561178115754682e+00
7.582499999999999574e+00,1.420004439945953489e+00,1.444907828846051512e+00
7.589999999999999858e+00,1.423212377627214753e+00,1.448262739475958405e+00
7.597500000000000142e+00,1.426428067115427911e+00,1.451625924627698572e+00
7.604999999999999538e+00,1.429651493153954567e+00,1.454997397263906977e+00
7.612499999999999822e+00,1.432882636008702359e+00,1.458377168640169863e+00
7.620000000000000107e+00,1.436121471354727008e+00,1.461765248262829608e+00
7.627499999999999503e+00,1.439367970177642064e+00,1.465161643852648021e+00
7.634999999999999787e+00,1.442622098691542565e+00,1.468566361314987301e+00
7.642500000000000071e+00,1.445883818275126798e+00,1.471979404717097095e+00
7.649999999999999467e+00,1.449153085427924426e+00,1.475400776273262826e+00
7.657499999999999751e+00,1.452429851748428868e+00,1.478830476338460320e+00
7.665000000000000036e+00,1.455714063936135449e+00,1.482268503411300786e+00
7.672499999999999432e+00,1.459005663819445742e+00,1.485714854147003550e+00
7.679999999999999716e+00,1.462304588411510009e+00,1.489169523381243643e+00
7.687500000000000000e+00,1.465610769996102292e+00,1.492632504165634977e+00
7.694999999999999396e+00,1.468924136245663092e+00,1.496103787815769914e+00
7.702499999999999680e+00,1.472244610373687479e+00,1.499583363972666339e+00
7.709999999999999964e+00,1.475572111323650182e+00,1.503071220678576125e+00
7.717499999999999361e+00,1.478906553996702566e+00,1.506567344468074943e+00
7.724999999999999645e+00,1.482247849520334171e+00,1.510071720475438806e+00
7.732499999999999929e+00,1.485595905560240348e+00,1.513584332559293033e+00
7.739999999999999325e+00,1.488950626677573830e+00,1.517105163445618965e+00
7.747499999999999609e+00,1.492311914733754907e+00,1.520634194890122748e+00
7.754999999999999893e+00,1.495679669344949447e+00,1.524171407861127481e+00
7.762499999999999289e+00,1.499053788388248210e+00,1.527716782744080737e+00
7.769999999999999574e+00,1.502434168561532113e+00,1.531270299568838755e+00
7.777499999999999858e+00,1.505820705998825781e+00,1.534831938260896811e+00
7.785000000000000142e+00,1.509213296942909510e+00,1.538401678917787008e+00
7.792499999999999538e+00,1.512611838476696002e+00,1.541979502111860079e+00
7.799999999999999822e+00,1.516016229314754771e+00,1.545565389220688868e+00
7.807500000000000107e+00,1.519426370656138614e+00,1.549159322786383131e+00
7.814999999999999503e+00,1.522842167099403898e+00,1.552761286905082194e+00
7.822499999999999787e+00,1.526263527620420835e+00,1.556371267647941981e+00
7.830000000000000071e+00,1.529690366613260855e+00,1.559989253514922236e+00
7.837499999999999467e+00,1.533122604994073157e+00,1.563615235922704683e+00
7.844999999999999751e+00,1.536560171367435945e+00,1.567249209728064363e+00
7.852500000000000036e+00,1.540003003254215130e+00,1.570891173788035333e+00
7.859999999999999432e+00,1.543451048379437918e+00,1.574541131558217177e+00
7.867499999999999716e+00,1.546904266018134022e+00,1.578199091730528192e+00
7.875000000000000000e+00,1.550362628396434017e+00,1.581865068911751715e+00
7.882499999999999396e+00,1.553826122144560617e+00,1.585539084344152361e+00
7.889999999999999680e+00,1.557294749797549338e+00,1.589221166669459340e+00
7.897499999999999964e+00,1.560768531338729170e+00,1.592911352737460540e+00
7.904999999999999361e+00,1.564247505780093972e+00,1.596609688460432164e+00
7.912499999999999645e+00,1.567731732772680964e+00,1.600316229714544347e+00
7.919999999999999929e+00,1.571221294239059096e+00,1.604031043289358971e+00
7.927499999999999325e+00,1.574716296018864981e+00,1.607754207886464393e+00
7.934999999999999609e+00,1.578216869517116594e+00,1.611485815168172131e+00
7.942499999999999893e+00,1.581723173343749345e+00,1.615225970857112836e+00
7.949999999999999289e+00,1.585235394931420849e+00,1.618974795887480278e+00
7.957499999999999574e+00,1.588753752117246343e+00,1.622732427608436501e+00
7.964999999999999858e+00,1.592278494672563882e+00,1.626499021040118897e+00
7.972500000000000142e+00,1.595809905763382996e+00,1.630274750182378884e+00
7.979999999999999538e+00,1.599348303322530418e+00,1.634059809376236405e+00
7.987499999999999822e+00,1.602894041313033924e+00,1.637854414717612173e+00
7.995000000000000107e+00,1.606447510860771866e+00,1.641658805522651976e+00
8.002499999999999503e+00,1.610009141233056384e+00,1.645473245843471322e+00
8.009999999999999787e+00,1.613579400638615047e+00,1.649298026032621989e+00
8.017500000000000071e+00,1.617158796823544575e+00,1.653133464354014759e+00
8.025000000000000355e+00,1.620747877437295204e+00,1.656979908637225440e+00
8.032499999999998863e+00,1.624347230142785703e+00,1.660837737971230688e+00
8.039999999999999147e+00,1.627957482445533843e+00,1.664707364432482573e+00
8.047499999999999432e+00,1.631579301218442524e+00,1.668589234840880842e+00
8.054999999999999716e+00,1.635213391901941815e+00,1.672483832535515580e+00
8.062500000000000000e+00,1.638860497363726410e+00,1.676391679159962456e+00
8.070000000000000284e+00,1.642521396409062806e+00,1.680313336444325012e+00
8.077500000000000568e+00,1.646196901941616497e+00,1.684249407967977508e+00
8.084999999999999076e+00,1.649887858786809769e+00,1.688200540882886402e+00
8.092499999999999361e+00,1.653595141205164376e+00,1.692167427572162985e+00
8.099999999999999645e+00,1.657319650142558221e+00,1.696150807212022826e+00
8.107499999999999929e+00,1.661062310288079047e+00,1.700151467196727495e+00
8.115000000000000213e+00,1.664824067038644495e+00,1.704170244375244669e+00
8.122500000000000497e+00,1.668605883502438880e+00,1.708208026034029992e+00
8.129999999999999005e+00,1.672408737710176618e+00,1.712265750541572817e+00
8.137499999999999289e+00,1.676233620242599143e+00,1.716344407545461914e+00
8.144999999999999574e+00,1.680081532522425647e+00,1.720445037579424241e+00
8.152499999999999858e+00,1.683953486055259630e+00,1.724568730892519497e+00
8.160000000000000142e+00,1.687850502931625973e+00,1.728716625251050409e+00
8.167500000000000426e+00,1.691773617914474004e+00,1.732889902378123015e+00
8.174999999999998934e+00,1.695723882424529094e+00,1.737089782575978347e+00
8.182499999999999218e+00,1.699702370690365560e+00,1.741317516905907636e+00
8.189999999999999503e+00,1.703710188241181367e+00,1.745574376055476051e+00
8.197499999999999787e+00,1.707748482780077959e+00,1.749861634665036414e+00
8.205000000000000071e+00,1.711818457279560057e+00,1.754180549356125107e+00
8.212500000000000355e+00,1.715921384890483958e+00,1.758532327911619397e+00
8.219999999999998863e+00,1.720058624959988958e+00,1.762918085859114914e+00
8.227499999999999147e+00,1.724231639129815585e+00,1.767338784893291326e+00
8.234999999999999432e+00,1.728442006156266642e+00,1.771795144854629633e+00
8.242499999999999716e+00,1.732691433777512557e+00,1.776287517091918344e+00
8.250000000000000000e+00,1.736981765661247623e+00,1.780815702177074300e+00
8.257500000000000284e+00,1.741314981173423426e+00,1.785378691477937929e+00
8.265000000000000568e+00,1.745693185339585396e+00,1.789974319806919567e+00
8.272499999999999076e+00,1.750118585752529432e+00,1.794598864760757584e+00
8.279999999999999361e+00,1.754593451977468410e+00,1.799246775302795420e+00
8.287499999999999645e+00,1.759120050572906990e+00,2.000000000000000000e+00
8.294999999999999929e+00,1.763700543892907424e+00,2.000000000000000000e+00
8.302500000000000213e+00,1.768336830636148216e+00,2.000000000000000000e+00
8.310000000000000497e+00,1.773030284549120594e+00,2.000000000000000000e+00
8.317499999999999005e+00,1.777781300711499313e+00,2.000000000000000000e+00
8.324999999999999289e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.332499999999999574e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.339999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.347500000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.355000000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.362499999999998934e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.369999999999999218e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.377499999999999503e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.384999999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.392500000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.400000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.407499999999998863e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.414999999999999147e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.422499999999999432e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.429999999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.437500000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.445000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.452500000000000568e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.459999999999999076e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.467499999999999361e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.474999999999999645e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.482499999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.490000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.497500000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.504999999999999005e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.512499999999999289e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.519999999999999574e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.527499999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.535000000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.542500000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.549999999999998934e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.557499999999999218e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.564999999999999503e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.572499999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.580000000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.587500000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.594999999999998863e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.602499999999999147e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.609999999999999432e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.617499999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.625000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.632500000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.640000000000000568e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.647499999999999076e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.654999999999999361e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.662499999999999645e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.669999999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.677500000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.685000000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.692499999999999005e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.699999999999999289e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.707499999999999574e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.714999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.722500000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.730000000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.737499999999998934e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.744999999999999218e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.752499999999999503e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.759999999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.767500000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.775000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.782499999999998863e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.789999999999999147e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.797499999999999432e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.804999999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.812500000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.820000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.827499999999998792e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.834999999999999076e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.842499999999999361e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.849999999999999645e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.857499999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.865000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.872500000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.879999999999999005e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.887499999999999289e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.894999999999999574e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.902499999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.910000000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.917500000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.924999999999998934e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.932499999999999218e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.939999999999999503e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.947499999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.955000000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.962500000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.969999999999998863e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.977499999999999147e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.984999999999999432e+00,2.000000000000000000e+00,2.000000000000000000e+00
8.992499999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.007500000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.014999999999998792e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.022499999999999076e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.029999999999999361e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.037499999999999645e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.044999999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.052500000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.060000000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.067499999999999005e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.074999999999999289e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.082499999999999574e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.089999999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.097500000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.105000000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.112499999999998934e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.119999999999999218e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.127499999999999503e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.134999999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.142500000000000071e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.150000000000000355e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.157499999999998863e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.164999999999999147e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.172499999999999432e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.179999999999999716e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.187500000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.195000000000000284e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.202499999999998792e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.209999999999999076e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.217499999999999361e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.224999999999999645e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.232499999999999929e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.240000000000000213e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.247500000000000497e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.254999999999999005e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.262499999999999289e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.269999999999999574e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.277499999999999858e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.285000000000000142e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.292500000000000426e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.299999999999998934e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.307499999999999218e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.314999999999999503e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.322499999999999787e+00,2.000000000000000000e+00,2.000000000000000000e+00
9.330000000000000071e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.337500000000000355e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.344999999999998863e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.352499999999999147e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.359999999999999432e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.367499999999999716e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.375000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.382500000000000284e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.389999999999998792e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.397499999999999076e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.404999999999999361e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.412499999999999645e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.419999999999999929e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.427500000000000213e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.435000000000000497e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.442499999999999005e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.449999999999999289e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.457499999999999574e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.464999999999999858e+00,2.000000000000000000e+00,0.000000000000000000e+00
9.472500000000000142e+00,2.000000000000000000e+00,0.000000000000000000e+00
