t,u_nominal solution,u_SAA solution
8.722500000000000142e+00,1.999878014136486915e+00,1.996264569052813798e+00
8.730000000000000426e+00,1.999880462999561237e+00,1.996310813047847521e+00
8.737499999999998934e+00,1.999882804912243239e+00,1.996354540558382906e+00
8.744999999999999218e+00,1.999885045539070649e+00,1.996395847197010243e+00
8.752499999999999503e+00,1.999887190158170513e+00,1.996434820460664561e+00
8.759999999999999787e+00,1.999889243691420404e+00,1.996471540268572875e+00
8.767500000000000071e+00,1.999891210731952196e+00,1.996506079436823455e+00
8.775000000000000355e+00,1.999893095569243995e+00,1.996538504095523692e+00
8.782499999999998863e+00,1.999894902212028924e+00,1.996568874053637810e+00
8.789999999999999147e+00,1.999896634409216167e+00,1.996597243115834530e+00
8.797499999999999432e+00,1.999898295669014781e+00,1.996623659354966440e+00
8.804999999999999716e+00,1.999899889276424814e+00,1.996648165343217540e+00
8.812500000000000000e+00,1.999901418309243173e+00,1.996670798344352349e+00
8.820000000000000284e+00,1.999902885652728335e+00,1.996691590469025668e+00
8.827499999999998792e+00,1.999904294013036488e+00,1.996710568794581642e+00
8.834999999999999076e+00,1.999905645929549003e+00,1.996727755450332875e+00
8.842499999999999361e+00,1.999906943786184721e+00,1.996743167668838526e+00
8.849999999999999645e+00,1.999908189821790083e+00,1.996756817803251760e+00
8.857499999999999929e+00,1.999909386139688827e+00,1.996768713310344445e+00
8.865000000000000213e+00,1.999910534716461852e+00,1.996778856698342208e+00
8.872500000000000497e+00,1.999911637410024978e+00,1.996787245438192082e+00
8.879999999999999005e+00,1.999912695967067444e+00,1.996793871836332945e+00
8.887499999999999289e+00,1.999913712029897539e+00,1.996798722866459874e+00
8.894999999999999574e+00,1.999914687142751557e+00,1.996801779957065426e+00
8.902499999999999858e+00,1.999915622757606481e+00,1.996803018730822998e+00
8.910000000000000142e+00,1.999916520239535478e+00,1.996802408690968811e+00
8.917500000000000426e+00,1.999917380871645278e+00,1.996799912848862490e+00
8.924999999999998934e+00,1.999918205859625653e+00,1.996795487285700110e+00
8.932499999999999218e+00,1.999918996335938726e+00,1.996789080639986169e+00
8.939999999999999503e+00,1.999919753363681441e+00,1.996780633510709224e+00
8.947499999999999787e+00,1.999920477940135832e+00,1.996770077764187024e+00
8.955000000000000071e+00,1.999921171000037079e+00,1.996757335730193317e+00
8.962500000000000355e+00,1.999921833418571993e+00,1.996742319270093491e+00
8.969999999999998863e+00,1.999922466014133482e+00,1.996724928696221202e+00
8.977499999999999147e+00,1.999923069550838317e+00,1.996705051517475127e+00
8.984999999999999432e+00,1.999923644740828399e+00,1.996682560980832299e+00
8.992499999999999716e+00,1.999924192246363974e+00,1.996657314372007663e+00
9.000000000000000000e+00,1.999924712681726557e+00,1.996629151030377525e+00
9.007500000000000284e+00,1.999925206614931339e+00,1.996597890023198874e+00
9.014999999999998792e+00,1.999925674569269507e+00,1.996563327411432720e+00
9.022499999999999076e+00,1.999926117024676042e+00,1.996525233023374701e+00
9.029999999999999361e+00,1.999926534418942081e+00,1.996483346631810818e+00
9.037499999999999645e+00,1.999926927148764300e+00,1.996437373404107207e+00
9.044999999999999929e+00,1.999927295570647301e+00,1.996386978460694239e+00
9.052500000000000213e+00,1.999927640001652795e+00,1.996331780333232553e+00
9.060000000000000497e+00,1.999927960720005338e+00,1.996271343055802783e+00
9.067499999999999005e+00,1.999928257965551515e+00,1.996205166545808707e+00
9.074999999999999289e+00,1.999928531940072807e+00,1.996132674828969611e+00
9.082499999999999574e+00,1.999928782807457006e+00,1.996053201524680132e+00
9.089999999999999858e+00,1.999929010693718201e+00,1.995965971819754214e+00
9.097500000000000142e+00,1.999929215686869099e+00,1.995870079898462102e+00
9.105000000000000426e+00,1.999929397836640144e+00,1.995764460432762011e+00
9.112499999999998934e+00,1.999929557154036308e+00,1.995647852219356810e+00
9.119999999999999218e+00,1.999929693610734249e+00,1.995518751303440474e+00
9.127499999999999503e+00,1.999929807138300042e+00,1.995375349831666423e+00
9.134999999999999787e+00,1.999929897627229725e+00,1.995215455236664548e+00
9.142500000000000071e+00,1.999929964925794001e+00,1.995036381857363983e+00
9.150000000000000355e+00,1.999930008838676221e+00,1.994834803232624187e+00
9.157499999999998863e+00,1.999930029125391417e+00,1.994606547243974459e+00
9.164999999999999147e+00,1.999930025498464659e+00,1.994346306745200748e+00
9.172499999999999432e+00,1.999929997621353817e+00,1.994047223375603473e+00
9.179999999999999716e+00,1.999929945106089235e+00,1.993700278692818850e+00
9.187500000000000000e+00,1.999929867510609638e+00,1.993293389596829002e+00
9.195000000000000284e+00,1.999929764335759197e+00,1.992810055947387138e+00
9.202499999999998792e+00,1.999929635021916452e+00,1.992228182972624273e+00
9.209999999999999076e+00,1.999929478945213779e+00,1.991490869218669246e+00
9.217499999999999361e+00,1.999929295413304109e+00,1.990550190464779323e+00
9.224999999999999645e+00,1.999929083660623608e+00,1.993799290899490151e+00
9.232499999999999929e+00,1.999928842843093246e+00,1.923807971186738630e+00
9.240000000000000213e+00,1.999928572032190877e+00,1.805680444834859344e+00
9.247500000000000497e+00,1.999928270208319425e+00,1.678430531041986695e+00
9.254999999999999005e+00,1.999927936253380389e+00,1.543512466037916475e+00
9.262499999999999289e+00,1.999927568942453604e+00,1.400815896077646450e+00
9.269999999999999574e+00,1.999927166934462486e+00,1.249895215055024211e+00
9.277499999999999858e+00,1.999926728761691974e+00,1.090167795804170003e+00
9.285000000000000142e+00,1.999926252817996852e+00,9.209691619107481797e-01
9.292500000000000426e+00,1.999925737345518151e+00,7.415799552092711133e-01
9.299999999999998934e+00,1.999925180419692916e+00,5.512664942885241448e-01
9.307499999999999218e+00,1.999924579932301549e+00,3.494297496296923655e-01
9.314999999999999503e+00,1.999923933572258949e+00,1.366825645903781139e-01
9.322499999999999787e+00,1.999923238803799297e+00,7.288726548089099859e-03
9.330000000000000071e+00,1.999922492841638366e+00,6.700291880435635568e-03
9.337500000000000355e+00,1.999921692622626646e+00,5.587646091934244871e-03
9.344999999999998863e+00,1.999920834773304845e+00,4.717517624049405098e-03
9.352499999999999147e+00,1.999919915572664131e+00,4.028539373275697062e-03
9.359999999999999432e+00,1.999918930909271531e+00,3.476125657807062341e-03
9.367499999999999716e+00,1.999917876231747327e+00,3.027639847098511933e-03
9.375000000000000000e+00,1.999916746491368302e+00,2.658936218596726856e-03
9.382500000000000284e+00,1.999915536075304923e+00,2.352191400442944433e-03
9.389999999999998792e+00,1.999914238728666138e+00,2.094194696949287088e-03
9.397499999999999076e+00,1.999912847463109156e+00,1.875060294922185422e-03
9.404999999999999361e+00,1.999911354449239731e+00,1.687298412852371483e-03
9.412499999999999645e+00,1.999909750889355520e+00,1.525157564520886709e-03
9.419999999999999929e+00,1.999908026866219712e+00,1.384161610667610518e-03
9.427500000000000213e+00,1.999906171162436630e+00,1.260782794905312585e-03
9.435000000000000497e+00,1.999904171043545453e+00,1.152208483861064114e-03
9.442499999999999005e+00,1.999902011996052664e+00,1.056172522748718198e-03
9.449999999999999289e+00,1.999899677409103349e+00,9.708315601245320588e-04
9.457499999999999574e+00,1.999897148185139306e+00,8.946730850480820929e-04
9.464999999999999858e+00,1.999894402260389281e+00,8.264461548220219510e-04
9.472500000000000142e+00,1.999891414009907109e+00,7.651085934725016316e-04
9.480000000000000426e+00,1.999888153503471822e+00,7.097863092242550449e-04
9.487499999999998934e+00,1.999884585567014206e+00,6.597416402815492811e-04
9.494999999999999218e+00,1.999880668587893151e+00,6.143485022768936004e-04
9.502499999999999503e+00,1.999876352979151894e+00,5.730727121661676089e-04
9.509999999999999787e+00,1.999871579184575365e+00,5.354562884309959020e-04
9.517500000000000071e+00,1.999866275057862186e+00,5.011048321537913417e-04
9.525000000000000355e+00,1.999860352377595074e+00,4.696773146780665862e-04
9.532499999999998863e+00,1.999853702152195156e+00,4.408777598162139620e-04
9.539999999999999147e+00,1.999846188204618569e+00,4.144484287466763863e-04
9.547499999999999432e+00,1.999837638269180262e+00,3.901642055399627898e-04
9.554999999999999716e+00,1.999827831426372882e+00,3.678279489038638913e-04
9.562500000000000000e+00,1.999816480046014755e+00,3.472666271207895889e-04
9.570000000000000284e+00,1.999803203531034468e+00,3.283280925019587478e-04
9.577499999999998792e+00,1.999787490688364366e+00,3.108783820850729998e-04
9.584999999999999076e+00,1.999768651107490136e+00,2.947994550165835962e-04
9.592499999999999361e+00,1.999745712984846824e+00,2.799872957614155090e-04
9.599999999999999645e+00,1.999717286479414602e+00,2.663503272290150938e-04
9.607499999999999929e+00,1.999681373149382990e+00,2.538080900520838521e-04
9.615000000000000213e+00,1.999634908825913993e+00,2.422901543512357716e-04
9.622500000000000497e+00,1.999572127595077520e+00,2.317352389691289120e-04
9.629999999999999005e+00,1.885823357157066393e+00,2.220905208777663304e-04
9.637499999999999289e+00,1.652445491205148942e+00,2.133111247254678192e-04
9.644999999999999574e+00,1.402649893545814930e+00,2.053597897727528487e-04
9.652499999999999858e+00,1.138286660375662507e+00,1.982067192993933560e-04
9.660000000000000142e+00,8.596335488003929992e-01,1.918296265958695874e-04
9.667500000000000426e+00,5.664879726092743040e-01,1.862140027329994309e-04
9.674999999999998934e+00,2.587757940315904004e-01,1.813536456178943611e-04
9.682499999999999218e+00,3.912143203894309943e-04,1.772515091069284227e-04
9.689999999999999503e+00,3.175779825862844576e-04,1.739209577153584497e-04
9.697499999999999787e+00,2.606093995738257662e-04,1.713875506519451611e-04
9.705000000000000071e+00,2.174837451615944885e-04,1.696915346349136232e-04
9.712500000000000355e+00,1.841926038674757322e-04,1.688913079869374192e-04
9.719999999999998863e+00,1.580224240028643527e-04,1.690682448130182477e-04
9.727499999999999147e+00,1.370848894218239689e-04,1.703334642623617330e-04
9.734999999999999432e+00,1.200636505773460563e-04,1.728374414995229339e-04
9.742499999999999716e+00,1.060279572581610642e-04,1.767838640160584248e-04
9.750000000000000000e+00,9.430785453841823403e-05,1.824499838190877480e-04
9.757500000000000284e+00,8.441227622079247258e-05,1.902171725784264692e-04
9.764999999999998792e+00,7.597492095077259394e-05,2.006179748531493432e-04
9.772499999999999076e+00,6.871803745683792604e-05,2.144107252368803178e-04
9.779999999999999361e+00,6.242782655240042072e-05,2.327019653050837848e-04
9.787499999999999645e+00,5.693744405258023604e-05,2.571553916165229153e-04
9.794999999999999929e+00,5.211505261177917575e-05,2.903655195456420249e-04
9.802500000000000213e+00,4.785528500778174049e-05,3.365641633727921539e-04
9.810000000000000497e+00,4.407305113758708785e-05,4.030497054061779648e-04
9.817499999999999005e+00,4.069898092490449072e-05,5.033327830905888998e-04
9.824999999999999289e+00,3.767602638300484024e-05,6.648504148032083078e-04
9.832499999999999574e+00,3.495689671607888862e-05,9.508277734860365142e-04
9.839999999999999858e+00,3.250210007482635022e-05,1.536248991240438079e-03
9.847500000000000142e+00,3.027843260566739090e-05,3.068971493271671538e-03
9.855000000000000426e+00,2.825780112805359576e-05,8.810030367344094324e-03
9.862499999999998934e+00,2.641629735805683398e-05,1.093437784257749595e-01
9.869999999999999218e+00,2.473346371236978758e-05,2.742555644776736301e-01
9.877499999999999503e+00,2.319170640409577673e-05,2.869974301586101784e-01
9.884999999999999787e+00,2.177582278427457802e-05,2.661530586364553308e-01
9.892500000000000071e+00,2.047261803375709580e-05,2.676730152069645152e-01
9.900000000000000355e+00,1.927059228021812257e-05,2.773903528513299577e-01
9.907499999999998863e+00,1.815968363073007896e-05,2.847467150003199499e-01
9.914999999999999147e+00,1.713105590618425943e-05,2.893900545479042297e-01
9.922499999999999432e+00,1.617692234530407141e-05,2.939509429051460065e-01
9.929999999999999716e+00,1.529039842959102770e-05,2.997823894896833874e-01
9.937500000000000000e+00,1.446537842143932041e-05,3.066881950452735039e-01
9.945000000000000284e+00,1.369643131798549388e-05,3.140521300219445422e-01
9.952499999999998792e+00,1.297871278487938847e-05,3.216173807628632808e-01
9.959999999999999076e+00,1.230789030714172304e-05,3.295476208982403010e-01
9.967499999999999361e+00,1.168007932328927175e-05,3.381086093603340448e-01
9.974999999999999645e+00,1.109178852718774299e-05,3.473789045798594266e-01
9.982499999999999929e+00,1.053987285474717843e-05,3.571795126684477184e-01
9.990000000000000213e+00,1.002149293853268219e-05,3.671898199076337743e-01
9.997500000000000497e+00,9.534080027126968105e-06,3.771168974752329706e-01
1.000499999999999901e+01,9.075305538726072971e-06,3.868036316765520177e-01
1.001249999999999929e+01,8.643054558551360007e-06,3.962349742258870489e-01
1.001999999999999957e+01,8.235402703875689895e-06,4.054689324500398984e-01
1.002749999999999986e+01,7.850595873954019580e-06,4.145486679281813469e-01
1.003500000000000014e+01,7.487032479026156623e-06,4.234445240895712281e-01
1.004250000000000043e+01,7.143247805998996741e-06,4.320471676517653736e-01
1.004999999999999893e+01,6.817900230983734501e-06,4.402044717625167025e-01
1.005749999999999922e+01,6.509759032577034798e-06,4.477776750765578018e-01
1.006499999999999950e+01,6.217693596252136986e-06,4.546901162588807277e-01
1.007249999999999979e+01,5.940663830769987693e-06,4.609508781048819448e-01
1.008000000000000007e+01,5.677711643182841235e-06,4.666491602588349608e-01
1.008750000000000036e+01,5.427953340624296418e-06,4.719267077755067707e-01
1.009499999999999886e+01,5.190572845358237736e-06,4.769414154030923725e-01
1.010249999999999915e+01,4.964815625054717186e-06,4.818348166337951821e-01
1.010999999999999943e+01,4.749983253432966366e-06,4.867114903224301070e-01
1.011749999999999972e+01,4.545428527640380164e-06,4.916323812081850320e-01
1.012500000000000000e+01,4.350551078332925555e-06,4.966191570051701198e-01
1.013250000000000028e+01,4.164793416645225829e-06,5.016643664406652547e-01
1.013999999999999879e+01,3.987637369300217358e-06,5.067423758584519433e-01
1.014749999999999908e+01,3.818600859187633045e-06,5.118179748928588513e-01
1.015499999999999936e+01,3.657234993986175148e-06,5.168519286786023015e-01
1.016249999999999964e+01,3.503121429938649394e-06,5.218045548673105882e-01
1.016999999999999993e+01,3.355869981818826092e-06,5.266390414150923238e-01
1.017750000000000021e+01,3.215116453537602287e-06,5.313256906448687866e-01
1.018500000000000050e+01,3.080520666802476671e-06,5.358470385689342308e-01
1.019249999999999901e+01,2.951764667825590412e-06,5.402025473070435346e-01
1.019999999999999929e+01,2.828551094328393990e-06,5.444109299420060166e-01
1.020749999999999957e+01,2.710601687058803374e-06,5.485084555689309083e-01
1.021499999999999986e+01,2.597655931756871417e-06,5.525426906738458710e-01
1.022250000000000014e+01,2.489469819011871533e-06,5.565626092602227182e-01
1.023000000000000043e+01,2.385814710774891455e-06,5.606072682306674215e-01
1.023749999999999893e+01,2.286476303449876728e-06,5.646958365150545056e-01
1.024499999999999922e+01,2.191253678505082767e-06,5.688215105670633154e-01
1.025249999999999950e+01,2.099958432444043253e-06,5.729508758359679321e-01
1.025999999999999979e+01,2.012413878766611130e-06,5.770289218316302371e-01
1.026750000000000007e+01,1.928454315251909950e-06,5.809885849131931623e-01
1.027500000000000036e+01,1.847924350518823506e-06,5.847627087189963824e-01
1.028249999999999886e+01,1.770678284379276201e-06,5.882958732864929097e-01
1.028999999999999915e+01,1.696579537006378982e-06,5.915536978439293048e-01
1.029749999999999943e+01,1.625500122405252071e-06,5.945278858290697910e-01
1.030499999999999972e+01,1.557320162110086096e-06,5.972362725800675065e-01
1.031250000000000000e+01,1.491927435448558955e-06,5.997182184980227593e-01
1.032000000000000028e+01,1.429216963124856498e-06,6.020266194712394769e-01
1.032749999999999879e+01,1.369090621287652934e-06,6.042183866875391329e-01
1.033499999999999908e+01,1.311456783681319311e-06,6.063453781097434270e-01
1.034249999999999936e+01,1.256229989940264150e-06,6.084474568409022899e-01
1.034999999999999964e+01,1.203330638591133019e-06,6.105487230480007854e-01
1.035749999999999993e+01,1.152684703889614653e-06,6.126571946883710984e-01
1.036500000000000021e+01,1.104223476253741193e-06,6.147674865659892296e-01
1.037250000000000050e+01,1.057883326780389813e-06,6.168655077453867319e-01
1.037999999999999901e+01,1.013605497165858427e-06,6.189339469725947396e-01
1.038749999999999929e+01,9.713359173178760861e-07,6.209573529195125952e-01
1.039499999999999957e+01,9.310250540730383784e-07,6.229258871341696313e-01
1.040249999999999986e+01,8.926277957567010806e-07,6.248372400327083520e-01
1.041000000000000014e+01,8.561033788889944510e-07,6.266966487795028184e-01
1.041750000000000043e+01,8.214153652155443956e-07,6.285153451823586312e-01
1.042499999999999893e+01,7.885316795135860231e-07,6.303080231056320537e-01
1.043249999999999922e+01,7.574247214184635398e-07,6.320900154006064975e-01
1.043999999999999950e+01,7.280715680079030863e-07,6.338748140506015316e-01
1.044749999999999979e+01,7.004542883218869121e-07,6.356723894722794421e-01
1.045500000000000007e+01,6.745603967403084705e-07,6.374885210315944795e-01
1.046250000000000036e+01,6.503834796981663228e-07,6.393251018199046509e-01
1.046999999999999886e+01,6.279240403219484531e-07,6.411811795252796431e-01
1.047749999999999915e+01,6.071906192831576565e-07,6.430543763541104463e-01
1.048499999999999943e+01,5.882012690384803730e-07,6.449423060452245116e-01
1.049249999999999972e+01,5.709854849545444927e-07,6.468436650561008028e-01
1.050000000000000000e+01,5.555867340289051831e-07,6.487587922677268137e-01
1.050750000000000028e+01,5.420657752195166443e-07,6.506896338921823730e-01
1.051499999999999879e+01,5.305050427937724865e-07,6.526391851703158276e-01
1.052249999999999908e+01,5.210144781550050932e-07,6.546105823745324015e-01
1.052999999999999936e+01,5.137393663265699756e-07,6.566060725674236487e-01
1.053749999999999964e+01,5.088709932821500947e-07,6.586260908495077393e-01
1.054499999999999993e+01,5.066613438823591047e-07,6.606686319246986017e-01
1.055250000000000021e+01,5.074436998357409600e-07,6.627290284568524426e-01
1.055999999999999872e+01,5.116620347584688071e-07,6.648001605751957532e-01
1.056749999999999901e+01,5.199138307124236076e-07,6.668730369754579668e-01
1.057499999999999929e+01,5.330139000355066075e-07,6.689376234494442963e-01
1.058249999999999957e+01,5.520920336994358468e-07,6.709837593111489529e-01
1.058999999999999986e+01,5.787469121978538594e-07,6.730019995224708618e-01
1.059750000000000014e+01,6.152971186525487680e-07,6.749842475904402894e-01
1.060500000000000043e+01,6.652070565609692482e-07,6.769240935576378293e-01
1.061249999999999893e+01,7.338440917571848033e-07,6.788168316695771809e-01
1.061999999999999922e+01,8.299014456106032221e-07,6.806591918337827618e-01
1.062749999999999950e+01,9.682593573855003243e-07,6.824488674125901433e-01
1.063499999999999979e+01,1.176244155351545395e-06,6.841839517948051785e-01
1.064250000000000007e+01,1.508886166487962627e-06,6.858624039681924245e-01
1.065000000000000036e+01,2.091919978213064024e-06,6.874816493421709307e-01
1.065749999999999886e+01,3.270782642224683978e-06,6.890383902996369825e-01
1.066499999999999915e+01,6.325582467118689727e-06,6.905286580283145348e-01
1.067249999999999943e+01,1.991619600144833136e-05,6.919480911913644672e-01
1.067999999999999972e+01,1.077675376944211422e-01,6.932923861564388446e-01
1.068750000000000000e+01,1.006156765246174700e+00,6.945578346700181926e-01
1.069500000000000028e+01,7.314330735260994309e-01,6.957418524972284191e-01
1.070249999999999879e+01,8.218577311197652335e-01,6.968434078982704838e-01
1.070999999999999908e+01,8.061252136787737665e-01,6.978632799037224332e-01
1.071749999999999936e+01,7.975302455185566686e-01,6.988041084865760366e-01
1.072499999999999964e+01,8.036967106400738636e-01,6.996702354975927740e-01
1.073249999999999993e+01,8.072509853512330746e-01,7.004673698681884719e-01
1.074000000000000021e+01,8.038772467472107275e-01,7.012021371606892428e-01
1.074749999999999872e+01,7.992383842148298445e-01,7.018815880443820543e-01
1.075499999999999901e+01,7.980432981788776470e-01,7.025127410816286444e-01
1.076249999999999929e+01,8.001546610221336175e-01,7.031022232116143078e-01
1.076999999999999957e+01,8.031492936812129058e-01,7.036560495215603561e-01
1.077749999999999986e+01,8.051172415665664994e-01,7.041795567088066088e-01
1.078500000000000014e+01,8.053906554511258697e-01,7.046774770587900250e-01
1.079250000000000043e+01,8.042608692121518965e-01,7.051541164681638385e-01
1.079999999999999893e+01,8.025967348584901462e-01,7.056135846697317859e-01
1.080749999999999922e+01,8.013659740564259559e-01,7.060600204487652576e-01
1.081499999999999950e+01,8.010907506339927098e-01,7.064977595536369170e-01
1.082249999999999979e+01,8.015968333316771943e-01,7.069314067469077978e-01
1.083000000000000007e+01,8.022631236197362847e-01,7.073657932035704032e-01
1.083750000000000036e+01,8.025471550141513033e-01,7.078058225858159247e-01
1.084499999999999886e+01,8.023630979186178180e-01,7.082562297906559445e-01
1.085249999999999915e+01,8.020594362851670711e-01,7.087212922285499594e-01
1.085999999999999943e+01,8.020754937246602490e-01,7.092045421644506131e-01
1.086749999999999972e+01,8.025746932843486059e-01,7.097085290087976617e-01
1.087500000000000000e+01,8.033207877560373245e-01,7.102346727711368324e-01
1.088250000000000028e+01,8.038503718089606842e-01,7.107832356173554578e-01
1.088999999999999879e+01,8.037864341557872105e-01,7.113534200493698556e-01
1.089749999999999908e+01,8.030734444102483049e-01,7.119435825740958457e-01
1.090499999999999936e+01,8.020016272442881400e-01,7.125515339065446874e-01
1.091249999999999964e+01,8.010354957309724355e-01,7.131748834428235373e-01
1.091999999999999993e+01,8.005683039657404132e-01,7.138113789502532613e-01
1.092750000000000021e+01,8.007412885123946777e-01,7.144591931313706290e-01
1.093499999999999872e+01,8.014077526469395307e-01,7.151171167880225887e-01
1.094249999999999901e+01,8.022357104734904043e-01,7.157846324667117566e-01
1.094999999999999929e+01,8.028778591043223001e-01,7.164618604926206169e-01
1.095749999999999957e+01,8.031200546101804338e-01,7.171493884083129933e-01
1.096499999999999986e+01,8.029466244433796085e-01,7.178480120701733469e-01
1.097250000000000014e+01,8.025101957782466711e-01,7.185584294313733800e-01
1.098000000000000043e+01,8.020378848137806882e-01,7.192809344997806997e-01
1.098749999999999893e+01,8.017261123677943413e-01,7.200151583190607107e-01
1.099499999999999922e+01,8.016695787453684829e-01,7.207598963797207103e-01
1.100249999999999950e+01,8.018455405377069578e-01,7.215130490221013382e-01
1.100999999999999979e+01,8.021472245872850459e-01,7.222716852017554423e-01
1.101750000000000007e+01,8.024420695904910250e-01,7.230322229564397629e-01
1.102500000000000036e+01,8.026265316728733445e-01,7.237907044634367404e-01
1.103249999999999886e+01,8.026573526289898508e-01,7.245431317322843512e-01
1.103999999999999915e+01,8.025531472861476834e-01,7.252858221364755220e-01
1.104749999999999943e+01,8.023730092711587325e-01,7.260157417041063210e-01
1.105499999999999972e+01,8.021858866469890881e-01,7.267307781771732422e-01
1.106250000000000000e+01,8.020444970990596723e-01,7.274299243984035934e-01
1.107000000000000028e+01,8.019723058303127594e-01,7.281133542264033309e-01
1.107749999999999879e+01,8.019649091642581107e-01,7.287823862502088579e-01
1.108499999999999908e+01,8.020012826315768839e-01,7.294393434024026845e-01
1.109249999999999936e+01,8.020576979272702189e-01,7.300873276399725276e-01
1.109999999999999964e+01,8.021179219853019626e-01,7.307299370102545710e-01
1.110749999999999993e+01,8.021764437416921689e-01,7.313709569233672880e-01
1.111500000000000021e+01,8.022351726995224919e-01,7.320140580670305708e-01
1.112249999999999872e+01,8.022967488819199300e-01,7.326625303658180766e-01
1.112999999999999901e+01,8.023584613519443298e-01,7.333190763377783750e-01
1.113749999999999929e+01,8.024098361982242578e-01,7.339856790671824838e-01
1.114499999999999957e+01,8.024349315894394596e-01,7.346635508839430839e-01
1.115249999999999986e+01,8.024182314885830447e-01,7.353531598311867645e-01
1.116000000000000014e+01,8.023515845740893937e-01,7.360543231072782522e-01
1.116750000000000043e+01,8.022393196740825738e-01,7.367663506625782288e-01
1.117499999999999893e+01,8.020994505851567480e-01,7.374882185121661715e-01
1.118249999999999922e+01,8.019603590952890659e-01,7.382187502385216815e-01
1.118999999999999950e+01,8.018539326849585258e-01,7.389567864851980250e-01
1.119749999999999979e+01,8.018072849735026209e-01,7.397013255612164828e-01
1.120500000000000007e+01,8.018355643231434016e-01,7.404516230294027057e-01
1.121250000000000036e+01,8.019379145649998542e-01,7.412072436486567550e-01
1.121999999999999886e+01,8.020976160327930593e-01,7.419680646315292005e-01
1.122749999999999915e+01,8.022861871994168004e-01,7.427342342507803341e-01
1.123499999999999943e+01,8.024701613323552696e-01,7.435060939433482119e-01
1.124249999999999972e+01,8.026186513465172201e-01,7.442840749085112284e-01
1.125000000000000000e+01,8.027097863700908276e-01,7.450685816717488308e-01
1.125750000000000028e+01,8.027345781015886583e-01,7.458598752221404782e-01
1.126499999999999879e+01,8.026975620691089164e-01,7.466579672870300444e-01
1.127249999999999908e+01,8.026144142374957990e-01,7.474625353478762113e-01
1.127999999999999936e+01,8.025074413501150916e-01,7.482728654045429639e-01
1.128749999999999964e+01,8.024002305609103658e-01,7.490878265773319722e-01
1.129499999999999993e+01,8.023127671646075321e-01,7.499058786707507585e-01
1.130250000000000021e+01,8.022580348303018916e-01,7.507251110521920845e-01
1.130999999999999872e+01,8.022406202757436100e-01,7.515433088089231717e-01
1.131749999999999901e+01,8.022573048938653750e-01,7.523580402722982452e-01
1.132499999999999929e+01,8.022991780722066313e-01,7.531667587195967073e-01
1.133249999999999957e+01,8.023545433634120538e-01,7.539669104100786834e-01
1.133999999999999986e+01,8.024118403509941100e-01,7.547560410787753638e-01
1.134750000000000014e+01,8.024619451800357739e-01,7.555318935501463828e-01
1.135500000000000043e+01,8.024994741142410515e-01,7.562924901641590036e-01
1.136249999999999893e+01,8.025230134764107515e-01,7.570361951339946716e-01
1.136999999999999922e+01,8.025344587281777464e-01,7.577617536478393756e-01
1.137749999999999950e+01,8.025378114428788345e-01,7.584683063639536815e-01
1.138499999999999979e+01,8.025378335416848419e-01,7.591553797817087723e-01
1.139250000000000007e+01,8.025389028963385574e-01,7.598228546809799866e-01
1.140000000000000036e+01,8.025442866717800161e-01,7.604709162849999649e-01
1.140749999999999886e+01,8.025558938407779674e-01,7.610999909246181083e-01
1.141499999999999915e+01,8.025744302003454678e-01,7.617106746994264377e-01
1.142249999999999943e+01,8.025997900098860161e-01,7.623036599002468439e-01
1.142999999999999972e+01,8.026314920804814568e-01,7.628796647837069456e-01
1.143750000000000000e+01,8.026690002077497832e-01,7.634393716952152520e-01
1.144500000000000028e+01,8.027118393862319179e-01,7.639833775817693740e-01
1.145249999999999879e+01,8.027595042697551753e-01,7.645121597143132997e-01
1.145999999999999908e+01,8.028112294919932390e-01,7.650260580434447011e-01
1.146749999999999936e+01,8.028657343741486541e-01,7.655252741709054343e-01
1.147499999999999964e+01,8.029210593762808879e-01,7.660098855471486612e-01
1.148249999999999993e+01,8.029745814575950380e-01,7.664798723119856660e-01
1.149000000000000021e+01,8.030232418982632403e-01,7.669351532825152695e-01
1.149749999999999872e+01,8.030639591796669974e-01,7.673756270227026777e-01
1.150499999999999901e+01,8.030941472861170549e-01,7.678012137430593187e-01
1.151249999999999929e+01,8.031122285481649969e-01,7.682118939772338839e-01
1.151999999999999957e+01,8.031180260466331822e-01,7.686077405281058761e-01
1.152749999999999986e+01,8.031129430774279765e-01,7.689889410101902190e-01
1.153500000000000014e+01,8.030998799034053670e-01,7.693558093420314048e-01
1.154250000000000043e+01,8.030828908667201338e-01,7.697087856608397782e-01
1.154999999999999893e+01,8.030666364306602301e-01,7.700484252343473557e-01
1.155749999999999922e+01,8.030557244319257437e-01,7.703753779268079915e-01
1.156499999999999950e+01,8.030540552925078401e-01,7.706903605565469384e-01
1.157249999999999979e+01,8.030642838754751267e-01,7.709941249957718012e-01
1.158000000000000007e+01,8.030874873395917879e-01,7.712874250839096835e-01
1.158750000000000036e+01,8.031230890783351839e-01,7.715709853412473507e-01
1.159499999999999886e+01,8.031690417912784596e-01,7.718454741202338543e-01
1.160249999999999915e+01,8.032222271927278445e-01,7.721114832574922371e-01
1.160999999999999943e+01,8.032789943098297414e-01,7.723695155667734680e-01
1.161749999999999972e+01,8.033357388296791246e-01,7.726199807186001633e-01
1.162500000000000000e+01,8.033894251265819575e-01,7.728631992661397776e-01
